frame,status,target_id,center_x,center_y,target_x,target_y
502,detected,2,548.71,451.359,489.5,392
503,detected,2,550.19,447.822,491,388.5
504,detected,2,551.905,443.177,494.5,382
505,detected,2,553.748,439.498,496,378.5
506,detected,2,555.436,436.349,498,376
507,detected,2,557.111,433.942,500.5,374
508,detected,2,558.411,432.843,501.5,373.5
509,detected,2,559.351,432.239,503,373
510,detected,2,560.543,432.356,505,373.5
511,detected,2,561.719,432.213,508,373
512,detected,2,562.745,432.117,509.5,372
513,detected,2,564.21,432.515,512.5,372
514,detected,2,565.69,433.183,513.5,373
515,detected,2,566.73,433.776,515.5,373
516,detected,2,568.574,434.317,519.5,372.5
517,detected,2,570.115,434.849,520.5,372.5
518,detected,2,571.864,435.142,524.5,372
519,detected,2,573.5,435.303,526.5,371
520,detected,2,575.146,435.167,528,370.5
521,detected,2,576.43,434.867,530,370.5
522,detected,2,578.712,435.152,534,369.5
523,detected,2,581.316,435.083,537.5,369.5
524,detected,2,583.424,435.271,540.5,369
525,detected,2,585.36,435.393,542.5,368.5
526,detected,2,587.448,434.991,546,367.5
527,detected,2,589.496,434.77,548,366.5
528,detected,2,591.523,433.749,552,364
529,detected,2,593.538,433.187,553.5,363
530,detected,2,595.155,431.978,556,361.5
531,detected,2,597.335,430.413,559,359
532,detected,2,598.984,428.877,577,359
533,detected,2,600.791,426.907,579,356.5
534,detected,2,602.685,424.024,581.5,352
535,detected,2,603.952,421.313,583.5,349
536,detected,2,604.874,418.697,584.5,346.5
537,detected,2,605.83,415.909,586.5,342.5
538,detected,2,606.428,413.7,588.5,340.5
539,detected,2,606.746,412.229,588.5,340
540,detected,2,607.119,410.372,589.5,338
541,detected,2,607.065,408.404,589,335.5
542,detected,2,609.061,406.462,594,334
543,lost,2,620.432,412.87,,
544,lost,2,636.393,422.064,,
545,lost,2,666.366,439.135,,
546,lost,2,704.809,461.256,,
547,lost,2,736.17,478.466,,
548,lost,2,764.358,492.656,,
549,lost,2,797.497,508.111,,
550,lost,2,822.023,519.761,,
551,lost,2,842.392,531.439,,
552,lost,2,855.716,538.441,,
553,lost,2,864.619,542.068,,
554,lost,2,870.415,543.162,,
555,lost,2,873.603,541.964,,
556,lost,2,874.232,535.68,,
557,lost,2,873.677,529.776,,
558,lost,2,871.798,522.452,,
559,lost,2,868.964,514.373,,
560,lost,2,867.405,508.58,,
561,detected,3,865.873,503.819,974.236,678.668
562,detected,3,864.58,500.301,925.085,601.074
563,detected,3,863.273,498.365,923.13,601.511
564,detected,3,862.7,497.751,921.887,603.023
565,detected,3,862.16,498.313,920.655,605.296
566,detected,3,861.697,500.197,919.336,609.489
567,detected,3,861.687,501.908,918.794,611.575
568,detected,3,861.828,506,917.76,619.51
569,detected,3,862.58,509.825,918.035,623.199
570,detected,3,863.219,514.404,918.728,630.457
571,detected,3,863.571,520.747,917.021,638.979
572,detected,3,863.764,525.811,916.086,642.417
573,detected,3,863.42,531.296,914.072,649.089
574,detected,3,863.08,535.896,912.63,652.701
575,detected,3,862.819,540.218,912.137,657.669
576,detected,3,863.125,545.745,911.646,665.175
577,detected,3,863.334,549.645,911.231,666.815
578,detected,3,863.634,552.73,910.175,669.136
579,detected,3,864.248,554.201,909.985,669.655
580,detected,3,865.262,554.336,910.348,669.129
581,detected,3,866.044,554.635,909.402,669.749
582,detected,3,866.767,555.474,909.853,671.472
583,detected,3,867.322,556.161,909.473,671.993
584,detected,3,867.627,556.088,907.731,671.192
585,detected,3,867.795,555.149,907.381,670.195
586,detected,3,868.562,554.857,906.62,670.985
587,detected,3,869.052,554.696,906.453,671.195
588,detected,3,870.058,554.253,906.981,670.536
589,detected,3,870.932,554.589,906.623,672.067
590,detected,3,871.413,556.124,905.301,674.87
591,detected,3,872.038,559.757,904.936,681.981
592,detected,3,872.696,562.566,904.952,684.037
593,detected,3,872.383,566.361,901.881,689.271
594,detected,3,872.541,569.39,901.934,691.787
595,detected,3,872.877,571.335,901.447,692.146
596,detected,3,873.382,574.334,900.738,696.26
597,detected,3,873.66,576.434,900.478,698.965
598,detected,3,874.488,579.164,899.472,701.852
599,detected,3,875.129,581.115,899.543,703.222
600,detected,3,875.746,585.113,899.084,710.065
601,detected,3,876.535,589.337,898.782,713.993
602,detected,3,876.969,592.56,899.183,716.613
603,detected,3,876.983,595.683,896.557,719.221
604,detected,3,877.054,597.775,896.219,720.826
605,detected,3,877.255,598.101,895.197,719.336
606,detected,3,877.59,598.056,894.244,718.719
607,detected,3,878.354,597.901,894.227,718.58
608,detected,3,878.942,598.262,893.885,720.319
609,detected,3,879.927,598.369,893.885,720.319
610,detected,3,881.27,597.978,894.222,718.524
611,detected,3,882.274,598.213,894.022,719.546
612,detected,3,883.051,598.792,893.894,720.088
613,detected,3,883.703,599.336,893.3,721.764
614,detected,3,884.198,600.623,892.944,723.423
615,detected,3,884.688,602.913,892.043,727.028
616,detected,3,885.054,604.977,892.043,729.028
617,detected,3,885.44,607.013,891.775,731.226
618,detected,3,886.271,610.027,891.5,734.971
619,detected,3,887.169,613.574,890.621,739.316
620,detected,3,887.543,616.466,890.238,741.506
621,detected,3,887.749,620.306,888.596,746.394
622,detected,3,887.534,623.646,888.145,749.03
623,detected,3,887.519,626.73,886.625,751.387
624,detected,3,887.415,629.872,884.993,755.073
625,detected,3,887.678,632.405,884.892,756.396
626,detected,3,887.432,635.148,882.816,759.472
627,detected,3,886.635,637.465,881.198,761.027
628,detected,3,886.124,638.831,879.725,761.321
629,detected,3,885.32,639.573,877.756,761.19
630,detected,3,881.153,635.917,868.761,751.824
631,detected,3,872.309,625.829,852.505,733.209
632,detected,3,842.574,599.91,793.259,687.484
633,detected,3,812.165,576.55,759.878,667.128
634,detected,3,780.816,554.478,725.491,646.048
635,detected,3,733.874,525.463,656.411,607.716
636,detected,3,693.24,503.951,622.159,594.725
637,detected,3,643.632,482.598,559.477,572.698
638,detected,3,607.123,465.229,537.827,560.354
639,detected,3,573.171,444.876,504.94,535.739
640,detected,3,551.044,430.757,495.991,528.537
641,detected,3,536.624,420.741,490.617,523.692
642,detected,3,529.309,412.337,491.005,517
643,detected,3,528.27,407.91,495.989,516.835
644,detected,3,530.848,407.051,502.146,519.654
645,detected,3,537.667,409.953,513.359,526.431
646,detected,3,544.117,413.349,518.735,530.441
647,detected,3,552.164,419.717,527.712,540.069
648,detected,3,558.84,425.469,532.834,545.416
649,detected,3,565.282,432.026,537.336,552.092
650,detected,3,570.33,436.964,541.056,554.948
651,detected,3,575.582,441.255,545.443,557.394
652,detected,3,579.145,443.84,545.927,558.34
653,detected,3,582.23,444.587,547.954,556.954
654,detected,3,584.826,444.098,547.952,553.662
655,detected,3,586.479,443.379,548.279,552.382
656,detected,3,587.389,443.433,546.636,553.021
657,detected,3,588.339,443.013,546.469,551.122
658,detected,3,588.186,442.332,544.617,549.781
659,detected,3,588.193,440.534,544.826,547.045
660,detected,3,589.715,436.739,546.986,540.115
661,detected,3,592.543,432.582,550.327,534.773
662,detected,3,594.999,429.845,551.335,532.757
663,detected,3,597.609,427.514,553.682,531.136
664,detected,3,600.26,424.807,555.357,527.206
665,detected,3,602.168,422.644,555.682,525.136
666,detected,3,604.567,419.654,557.591,521.31
667,detected,3,605.662,418.235,555.95,520.147
668,detected,3,605.814,416.779,555.924,519.981
669,detected,3,605.898,415.754,553.965,517.704
670,detected,3,605.944,414.514,553.084,515.736
671,detected,3,606.869,411.808,554.54,511.375
672,detected,3,608.503,409.869,556.13,510.45
673,detected,3,610.752,408.578,558.437,508.142
674,detected,3,613.113,408.093,560.34,507.732
675,detected,3,614.94,407.611,560.488,507.859
676,detected,3,617.217,407.561,562.553,507.567
677,detected,3,619.369,407.759,564.402,507.3
678,detected,3,622.128,407.417,566.831,506.104
679,detected,3,624.771,407.679,568.62,506.413
680,detected,3,626.899,408.274,569.753,506.759
681,detected,3,629.644,410.176,572.471,509.746
682,detected,3,631.379,411.447,572.53,509.907
683,detected,3,633.234,412.596,573.41,510.071
684,detected,3,635.154,412.778,574.767,508.668
685,detected,3,636.962,412.887,575.813,508.231
686,detected,3,639.004,412.713,576.969,507.127
687,detected,3,640.802,412.617,578.648,506.121
688,detected,3,642.916,412.339,580.303,505.412
689,detected,3,644.825,412.187,580.868,504.766
690,detected,3,646.929,411.653,582.565,503.118
691,detected,3,648.311,411.134,583.383,502.159
692,detected,3,649.746,410.624,583.522,501.006
693,detected,3,650.535,410.343,583.261,501.13
694,detected,3,651.194,410.414,582.63,499.733
695,detected,3,652.007,410.228,583.206,499.027
696,detected,3,653.354,410.35,584.147,497.931
697,detected,3,654.545,409.968,585.147,496.931
698,detected,3,655.875,409.757,585.793,496.966
699,detected,3,657.506,408.966,587.793,494.966
700,detected,3,659.149,408.532,588.376,494.408
701,detected,3,661.332,408.067,590.959,493.699
702,detected,3,663.942,407.362,593.521,491.739
703,detected,3,666.218,406.974,594.025,490.45
704,detected,3,669.045,406.536,597.428,489.681
705,detected,3,671.95,406.295,599.735,488.573
706,detected,3,675.572,406.387,603.542,488.452
707,detected,3,678.616,406.429,605.553,488.47
708,detected,3,681.039,406.686,607.248,488.592
709,detected,3,684.171,406.827,610.979,487.069
710,detected,3,687.537,407.58,613.055,488.789
711,detected,3,685.27,428.919,603.851,533.812
712,detected,3,679.074,458.205,592.04,571.952
713,detected,3,668.812,493.542,576.837,613.673
714,detected,3,645.97,547.274,537.833,690.661
715,detected,3,619.209,600.926,504.117,743.352
716,detected,3,600.665,638.984,494.779,761.831
717,detected,3,585.066,671.391,481.049,785.733
718,detected,3,574.911,692.815,477.049,793.733
719,detected,3,563.926,711.798,464.444,808.117
720,detected,3,555.859,725.164,459.262,814.993
721,detected,3,549.623,734.99,455.054,820.033
722,detected,3,546.193,743.095,454.566,824.58
723,detected,3,545.206,747.552,456.105,824.475
724,detected,3,546.463,746.854,459.622,815.189
725,detected,3,547.38,744.669,459.99,810.806
726,detected,3,547.659,741.668,458.659,806.377
727,detected,3,546.945,737.585,456.776,799.946
728,detected,3,545.973,733.705,455.247,795.438
729,detected,3,545.535,727.538,454.776,785.946
730,detected,3,545.069,723.471,453.853,782.514
731,detected,3,545.488,721.009,454.882,781.739
732,detected,3,546.618,719.205,456.555,779.122
733,detected,3,547.24,718.213,456.301,779.161
734,detected,3,547.582,718.567,455.295,778.841
735,detected,3,547.77,718.762,455.248,778.443
736,detected,3,546.074,718.194,451.574,776.242
737,detected,3,544.465,717.657,449.531,775.21
